node_1;node_2;chunk_id;count;edge
parameter;ldap client;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;ldapv3-clients;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
parameter;schittstelle i_directory_query;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;schnittstelle i_directory_administration;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;schnittstelle i_directory_maintenance;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
parameter;schnittstelle i_directory_query;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;verbindung zum vzd mittels ldaps sichern;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
parameter;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
parameter;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
parameter 'uid';access_token claim scope;16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;2;contextual proximity
parameter 'uid';attribut 'holder';16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;4;contextual proximity
parameter 'uid';operation 'delete_directory_entry';16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;6;contextual proximity
parameter 'uid';operation 'modify_directory_entry';16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;8;contextual proximity
parameter 'uid';vzd;16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac,16c0011aec834c7c836c7efc336e76ac;4;contextual proximity
private schlüssel;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
private schlüssel;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
produkttyp;afo-id, titel der afo, text / beschreibung;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;anbieter und hersteller;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;anforderungen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;anforderungen an die herstellung, test, betrieb, datenschutz and informationssicherheit des produkttyps vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;benutzte schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;bereitgestellte schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;funktionalität, prozesse und schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;informationsmodell des vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;produkttyp vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;schnittstellen;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;spezifikation des verzeichnisdienstes;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;8;contextual proximity
produkttyp;verzeichnisdienste;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp;vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;4;contextual proximity
produkttyp;zentraler dienst der ti-plattform;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp vzd;produkttyp;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
produkttyp vzd;spezifikation des verzeichnisdienstes;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;4;contextual proximity
produkttyp vzd;vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
professionoid;basisdaten;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;betriebsstätte;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;4;contextual proximity
professionoid;datenstruktur komledata;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;eintragstyp;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;fachanwendungsspezifischer dienst;22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;2;contextual proximity
professionoid;fachdaten;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;gematik;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;im jeweiligen zertifikat enthaltene telematik-id (feld registrationnumber der extension admission);db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;im zertifikat enthaltene oid (extension admission, attribut professionoid);db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;komledata eintrag;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;leistungserbringer- institution;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;mail adresse;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;telematikid;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487;2;contextual proximity
professionoid;vzd;db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,db9cf8cea2ff407c95018d11f28e5487,22a0c4380d6c4ba78d3e9f38359c3b00,22a0c4380d6c4ba78d3e9f38359c3b00;8;contextual proximity
professionoid bzw. entrytype;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
professionoid bzw. entrytype;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
protokollspezifische fehlermeldungen;delete_directory_fa-attributes (ldapv3);a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
protokollspezifische fehlermeldungen;fad;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
protokollspezifische fehlermeldungen;fehlerfälle;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
protokollspezifische fehlermeldungen;vzd;a3fdfc8ec30043fe881ce858a559e3ff,a3fdfc8ec30043fe881ce858a559e3ff;2;contextual proximity
registrierungsdaten der fad;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
registrierungsdaten der fad;vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;19;contextual proximity
request;fad;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
request;vzd;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
response operation;fad;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
response operation;vzd;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
responsemsg;fad;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;3;contextual proximity
responsemsg;vzd;ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc,ccbd572b377d443a913c83785fc31dcc;5;contextual proximity
rest;fad;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;4;contextual proximity
rest;http-statuscode;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;4;contextual proximity
rest;ldap client des fad;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;le;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;modify_directory_fa-attributes (rest);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;6;contextual proximity
rest;modify_directory_fa-attributes(ldapv3);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;10;contextual proximity
rest;rfc4511;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;schnittstelle i_directory_administration;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;tabelle 21: tab_tuc_vzd_0011;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;tls-verbindung;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;tuc_vzd_0011;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;tuc_vzd_0014;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest;vzd;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;6;contextual proximity
rest;zulässige organisationen;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rest-request get;add_directory_entry operation;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
rest-request get;operation getinfo;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
rest-request get;spezifikation verzeichnisdienst;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;2;contextual proximity
rest-request get;vzd;b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d,b4bc6604e933452a980ee29850194d2d;3;contextual proximity
revision: 434138;gematik;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;2;contextual proximity
revision: 434138;spezifikation verzeichnisdienst;bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9,bb5e7295144445d98aa395bb98ebd1c9;7;contextual proximity
rfc4511;fad;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rfc4511;http-statuscode;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rfc4511;modify_directory_fa-attributes (rest);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;3;contextual proximity
rfc4511;modify_directory_fa-attributes(ldapv3);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;5;contextual proximity
rfc4511;rest;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
rfc4511;vzd;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;3;contextual proximity
schittstelle i_directory_query;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schittstelle i_directory_query;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schittstelle i_directory_query;parameter;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schittstelle i_directory_query;schnittstelle i_directory_maintenance;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schittstelle i_directory_query;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schittstelle i_directory_query;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_administration;fad;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
schnittstelle i_directory_administration;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_administration;http-statuscode;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
schnittstelle i_directory_administration;modify_directory_fa-attributes (rest);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;3;contextual proximity
schnittstelle i_directory_administration;modify_directory_fa-attributes(ldapv3);e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;5;contextual proximity
schnittstelle i_directory_administration;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_administration;parameter;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_administration;rest;e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;2;contextual proximity
schnittstelle i_directory_administration;schnittstelle i_directory_maintenance;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_administration;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410,e00b20b5d8aa4d1598485d87aff00410;5;contextual proximity
schnittstelle i_directory_administration;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;add_directory_entry - read_directory_entry - modify_directory_entry - delete_directory_entry;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
schnittstelle i_directory_maintenance;givenname - sn - cn - displayname - streetaddress - postalcode - countrycode - localityname - stateorprovincename - title - organization - othername - telematikid - specialization - domainid - holder - professionoid - maxkomleadr - changedatetimefrom - changedatetimeto;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;ldap client;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;ldapv3-clients;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
schnittstelle i_directory_maintenance;parameter;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
schnittstelle i_directory_maintenance;schittstelle i_directory_query;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;schnittstelle i_directory_administration;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;schnittstelle i_directory_query;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;verbindung zum vzd mittels ldaps sichern;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_maintenance;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
schnittstelle i_directory_maintenance;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;4;contextual proximity
schnittstelle i_directory_query;filteroptionen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_query;operationen;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_query;parameter;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_query;schnittstelle i_directory_maintenance;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_query;vzd;31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstelle i_directory_query;wildcard suche (*);31e4d69223c0428d8a2c4c3f0ed52a93,31e4d69223c0428d8a2c4c3f0ed52a93;2;contextual proximity
schnittstellen;anbieter des vzd;a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
schnittstellen;produkttyp;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;2;contextual proximity
schnittstellen;spezifikation des verzeichnisdienstes;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0;4;contextual proximity
schnittstellen;verzeichnisdienste;fccf651661294faea9a65c96811723a0,a93f6b15f6fd4c858049dd0f4b10a660;2;contextual proximity
schnittstellen;vzd;fccf651661294faea9a65c96811723a0,fccf651661294faea9a65c96811723a0,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660,a93f6b15f6fd4c858049dd0f4b10a660;21;contextual proximity
sn;cn;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
sn;displayname;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
sn;givenname;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;6;contextual proximity
sn;i_directory_maintenance request elements;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;2;contextual proximity
sn;i_directory_maintenance response elements;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;2;contextual proximity
sn;ldap-directory attributes;6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451,6e0f8d0cd2b04d7db4c5c43777103451;4;contextual proximity
